idx,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
10,14.996337890625,2021-11-28 22:32:41.916000+00:00,0.653076171875,2021-11-28 22:32:41.916000+00:00,0.372314453125,2021-11-28 22:32:41.916000+00:00,0.0396728515625,2021-11-28 22:32:41.916000+00:00,-0.048828125,2021-11-28 22:32:41.916000+00:00,2.18505859375,2021-11-28 22:32:41.916000+00:00,1.104736328125,2021-11-28 22:32:41.916000+00:00,-0.006103515625,2021-11-28 22:32:41.916000+00:00,-0.0640869140625,2021-11-28 22:32:41.916000+00:00,0.5645751953125,2021-11-28 22:32:41.916000+00:00,1.91650390625,2021-11-28 22:32:41.916000+00:00,0.10986328125,2021-11-28 22:32:41.916000+00:00,1.1322021484375,2021-11-28 22:32:41.916000+00:00,1.06201171875,2021-11-28 22:32:41.916000+00:00,0.262451171875,2021-11-28 22:32:41.916000+00:00,0.189208984375,2021-11-28 22:32:41.916000+00:00,0.3631591796875,2021-11-28 22:32:41.916000+00:00,0.018310546875,2021-11-28 22:32:41.916000+00:00,0.0091552734375,2021-11-28 22:32:41.916000+00:00,-0.042724609375,2021-11-28 22:32:41.916000+00:00,0.140380859375,2021-11-28 22:32:41.916000+00:00,0.4119873046875,2021-11-28 22:32:41.916000+00:00,-0.0701904296875,2021-11-28 22:32:41.916000+00:00,-0.10986328125,2021-11-28 22:32:41.916000+00:00,0.0,2021-11-28 22:32:41.916000+00:00,0.640869140625,2021-11-28 22:32:41.916000+00:00,0.09765625,2021-11-28 22:32:41.916000+00:00,0.299072265625,2021-11-28 22:32:41.916000+00:00,0.006103515625,2021-11-28 22:32:41.916000+00:00,0.0762939453125,2021-11-28 22:32:41.916000+00:00,25.192460755145877,2021-11-28 22:32:41.916000+00:00,175.62255859375,2021-11-28 22:32:41.916000+00:00,24.151959620992404,2021-11-28 22:32:41.916000+00:00,24.61621283535571,2021-11-28 22:32:41.916000+00:00,227.50244140625,2021-11-28 22:32:41.916000+00:00,26.55287595679504,2021-11-28 22:32:41.916000+00:00,-31.899999618530277,2021-11-28 22:32:41.917000+00:00
11,16.143798828125,2021-11-28 22:32:41.983000+00:00,0.5950927734375,2021-11-28 22:32:41.983000+00:00,0.384521484375,2021-11-28 22:32:41.983000+00:00,-0.054931640625,2021-11-28 22:32:41.983000+00:00,0.0946044921875,2021-11-28 22:32:41.983000+00:00,2.28271484375,2021-11-28 22:32:41.983000+00:00,1.019287109375,2021-11-28 22:32:41.983000+00:00,0.0762939453125,2021-11-28 22:32:41.983000+00:00,0.09765625,2021-11-28 22:32:41.983000+00:00,0.6805419921875,2021-11-28 22:32:41.983000+00:00,2.1759033203125,2021-11-28 22:32:41.983000+00:00,0.1068115234375,2021-11-28 22:32:41.983000+00:00,1.1138916015625,2021-11-28 22:32:41.983000+00:00,0.9857177734375,2021-11-28 22:32:41.983000+00:00,0.1251220703125,2021-11-28 22:32:41.983000+00:00,0.128173828125,2021-11-28 22:32:41.983000+00:00,0.2288818359375,2021-11-28 22:32:41.983000+00:00,-0.01220703125,2021-11-28 22:32:41.983000+00:00,0.0701904296875,2021-11-28 22:32:41.983000+00:00,-0.0244140625,2021-11-28 22:32:41.983000+00:00,0.0823974609375,2021-11-28 22:32:41.983000+00:00,0.54931640625,2021-11-28 22:32:41.983000+00:00,0.3814697265625,2021-11-28 22:32:41.983000+00:00,-0.0274658203125,2021-11-28 22:32:41.983000+00:00,0.0274658203125,2021-11-28 22:32:41.983000+00:00,0.6683349609375,2021-11-28 22:32:41.983000+00:00,0.067138671875,2021-11-28 22:32:41.983000+00:00,0.262451171875,2021-11-28 22:32:41.983000+00:00,-0.0030517578125,2021-11-28 22:32:41.983000+00:00,0.189208984375,2021-11-28 22:32:41.983000+00:00,25.06471326204346,2021-11-28 22:32:41.983000+00:00,175.52490234375,2021-11-28 22:32:41.983000+00:00,24.00311720853754,2021-11-28 22:32:41.983000+00:00,24.48266266594464,2021-11-28 22:32:41.983000+00:00,227.52685546875,2021-11-28 22:32:41.983000+00:00,26.40620946602417,2021-11-28 22:32:41.983000+00:00,-31.899999618530277,2021-11-28 22:32:41.983000+00:00
12,13.7939453125,2021-11-28 22:32:42.049000+00:00,0.5950927734375,2021-11-28 22:32:42.049000+00:00,0.3021240234375,2021-11-28 22:32:42.049000+00:00,-0.01220703125,2021-11-28 22:32:42.049000+00:00,-0.40283203125,2021-11-28 22:32:42.049000+00:00,2.0477294921875,2021-11-28 22:32:42.049000+00:00,0.69580078125,2021-11-28 22:32:42.049000+00:00,0.0823974609375,2021-11-28 22:32:42.049000+00:00,0.0274658203125,2021-11-28 22:32:42.049000+00:00,0.5584716796875,2021-11-28 22:32:42.049000+00:00,1.7425537109375,2021-11-28 22:32:42.049000+00:00,0.25634765625,2021-11-28 22:32:42.049000+00:00,1.214599609375,2021-11-28 22:32:42.049000+00:00,0.7659912109375,2021-11-28 22:32:42.049000+00:00,-0.042724609375,2021-11-28 22:32:42.049000+00:00,0.140380859375,2021-11-28 22:32:42.049000+00:00,0.3662109375,2021-11-28 22:32:42.049000+00:00,0.494384765625,2021-11-28 22:32:42.049000+00:00,0.1861572265625,2021-11-28 22:32:42.049000+00:00,-0.03662109375,2021-11-28 22:32:42.049000+00:00,0.20751953125,2021-11-28 22:32:42.049000+00:00,0.341796875,2021-11-28 22:32:42.049000+00:00,0.0732421875,2021-11-28 22:32:42.049000+00:00,-0.177001953125,2021-11-28 22:32:42.049000+00:00,0.006103515625,2021-11-28 22:32:42.049000+00:00,0.4302978515625,2021-11-28 22:32:42.049000+00:00,0.2197265625,2021-11-28 22:32:42.049000+00:00,0.0457763671875,2021-11-28 22:32:42.049000+00:00,-0.0152587890625,2021-11-28 22:32:42.049000+00:00,0.1617431640625,2021-11-28 22:32:42.049000+00:00,24.524243098917847,2021-11-28 22:32:42.049000+00:00,175.42724609375,2021-11-28 22:32:42.049000+00:00,23.59911637473148,2021-11-28 22:32:42.049000+00:00,24.012934483878112,2021-11-28 22:32:42.049000+00:00,227.587890625,2021-11-28 22:32:42.049000+00:00,25.984933375512085,2021-11-28 22:32:42.049000+00:00,-31.899999618530277,2021-11-28 22:32:42.050000+00:00
13,12.41455078125,2021-11-28 22:32:42.116000+00:00,0.47607421875,2021-11-28 22:32:42.116000+00:00,0.2655029296875,2021-11-28 22:32:42.116000+00:00,-0.128173828125,2021-11-28 22:32:42.116000+00:00,-0.054931640625,2021-11-28 22:32:42.116000+00:00,1.6845703125,2021-11-28 22:32:42.116000+00:00,1.0650634765625,2021-11-28 22:32:42.116000+00:00,0.054931640625,2021-11-28 22:32:42.116000+00:00,0.2532958984375,2021-11-28 22:32:42.116000+00:00,0.5615234375,2021-11-28 22:32:42.116000+00:00,1.849365234375,2021-11-28 22:32:42.116000+00:00,0.2685546875,2021-11-28 22:32:42.116000+00:00,0.8941650390625,2021-11-28 22:32:42.116000+00:00,0.6805419921875,2021-11-28 22:32:42.116000+00:00,0.08544921875,2021-11-28 22:32:42.116000+00:00,-0.09765625,2021-11-28 22:32:42.116000+00:00,0.262451171875,2021-11-28 22:32:42.116000+00:00,0.018310546875,2021-11-28 22:32:42.116000+00:00,0.0030517578125,2021-11-28 22:32:42.116000+00:00,-0.0213623046875,2021-11-28 22:32:42.116000+00:00,0.0640869140625,2021-11-28 22:32:42.116000+00:00,0.4241943359375,2021-11-28 22:32:42.116000+00:00,-0.1251220703125,2021-11-28 22:32:42.116000+00:00,-0.1068115234375,2021-11-28 22:32:42.116000+00:00,-0.0732421875,2021-11-28 22:32:42.116000+00:00,0.634765625,2021-11-28 22:32:42.116000+00:00,0.1251220703125,2021-11-28 22:32:42.116000+00:00,0.1190185546875,2021-11-28 22:32:42.116000+00:00,0.0946044921875,2021-11-28 22:32:42.116000+00:00,0.1708984375,2021-11-28 22:32:42.116000+00:00,24.31788176390625,2021-11-28 22:32:42.116000+00:00,175.32958984375,2021-11-28 22:32:42.116000+00:00,23.43812356125989,2021-11-28 22:32:42.116000+00:00,23.80570146237817,2021-11-28 22:32:42.116000+00:00,227.4658203125,2021-11-28 22:32:42.116000+00:00,25.863231393808597,2021-11-28 22:32:42.116000+00:00,-31.899999618530277,2021-11-28 22:32:42.117000+00:00
14,15.49072265625,2021-11-28 22:32:42.183000+00:00,0.54931640625,2021-11-28 22:32:42.183000+00:00,0.3326416015625,2021-11-28 22:32:42.183000+00:00,-0.1739501953125,2021-11-28 22:32:42.183000+00:00,0.1678466796875,2021-11-28 22:32:42.183000+00:00,1.947021484375,2021-11-28 22:32:42.183000+00:00,1.1566162109375,2021-11-28 22:32:42.183000+00:00,-0.2227783203125,2021-11-28 22:32:42.183000+00:00,0.52490234375,2021-11-28 22:32:42.183000+00:00,0.506591796875,2021-11-28 22:32:42.183000+00:00,2.06298828125,2021-11-28 22:32:42.183000+00:00,0.006103515625,2021-11-28 22:32:42.183000+00:00,1.251220703125,2021-11-28 22:32:42.183000+00:00,0.84228515625,2021-11-28 22:32:42.183000+00:00,-0.164794921875,2021-11-28 22:32:42.183000+00:00,0.030517578125,2021-11-28 22:32:42.183000+00:00,0.2838134765625,2021-11-28 22:32:42.183000+00:00,0.1251220703125,2021-11-28 22:32:42.183000+00:00,0.29296875,2021-11-28 22:32:42.183000+00:00,-0.03662109375,2021-11-28 22:32:42.183000+00:00,0.2960205078125,2021-11-28 22:32:42.183000+00:00,0.4913330078125,2021-11-28 22:32:42.183000+00:00,-0.0213623046875,2021-11-28 22:32:42.183000+00:00,0.323486328125,2021-11-28 22:32:42.183000+00:00,0.115966796875,2021-11-28 22:32:42.183000+00:00,0.579833984375,2021-11-28 22:32:42.183000+00:00,0.0701904296875,2021-11-28 22:32:42.183000+00:00,0.0732421875,2021-11-28 22:32:42.183000+00:00,0.0335693359375,2021-11-28 22:32:42.183000+00:00,0.2105712890625,2021-11-28 22:32:42.183000+00:00,24.55372328963379,2021-11-28 22:32:42.183000+00:00,175.23193359375,2021-11-28 22:32:42.183000+00:00,23.532289169139496,2021-11-28 22:32:42.183000+00:00,23.986838473763303,2021-11-28 22:32:42.183000+00:00,227.587890625,2021-11-28 22:32:42.183000+00:00,25.92564266647705,2021-11-28 22:32:42.183000+00:00,-31.899999618530277,2021-11-28 22:32:42.183000+00:00
15,15.75927734375,2021-11-28 22:32:42.249000+00:00,0.5401611328125,2021-11-28 22:32:42.249000+00:00,0.4638671875,2021-11-28 22:32:42.249000+00:00,-0.018310546875,2021-11-28 22:32:42.249000+00:00,-0.13427734375,2021-11-28 22:32:42.249000+00:00,2.4200439453125,2021-11-28 22:32:42.249000+00:00,0.933837890625,2021-11-28 22:32:42.249000+00:00,-0.18310546875,2021-11-28 22:32:42.249000+00:00,0.3448486328125,2021-11-28 22:32:42.249000+00:00,0.8392333984375,2021-11-28 22:32:42.249000+00:00,2.1881103515625,2021-11-28 22:32:42.249000+00:00,0.1861572265625,2021-11-28 22:32:42.249000+00:00,1.0589599609375,2021-11-28 22:32:42.249000+00:00,0.7781982421875,2021-11-28 22:32:42.249000+00:00,0.103759765625,2021-11-28 22:32:42.249000+00:00,0.10986328125,2021-11-28 22:32:42.249000+00:00,0.2288818359375,2021-11-28 22:32:42.249000+00:00,0.0030517578125,2021-11-28 22:32:42.249000+00:00,0.0701904296875,2021-11-28 22:32:42.249000+00:00,-0.1617431640625,2021-11-28 22:32:42.249000+00:00,0.3021240234375,2021-11-28 22:32:42.249000+00:00,0.48828125,2021-11-28 22:32:42.249000+00:00,0.0579833984375,2021-11-28 22:32:42.249000+00:00,-0.0152587890625,2021-11-28 22:32:42.249000+00:00,0.1373291015625,2021-11-28 22:32:42.249000+00:00,0.6103515625,2021-11-28 22:32:42.249000+00:00,0.08544921875,2021-11-28 22:32:42.249000+00:00,0.45166015625,2021-11-28 22:32:42.249000+00:00,0.030517578125,2021-11-28 22:32:42.249000+00:00,0.152587890625,2021-11-28 22:32:42.249000+00:00,24.75353347115296,2021-11-28 22:32:42.249000+00:00,175.13427734375,2021-11-28 22:32:42.249000+00:00,23.66290598006928,2021-11-28 22:32:42.249000+00:00,24.1480197127077,2021-11-28 22:32:42.249000+00:00,227.5390625,2021-11-28 22:32:42.249000+00:00,26.140961557183225,2021-11-28 22:32:42.249000+00:00,-31.899999618530277,2021-11-28 22:32:42.250000+00:00
16,15.704345703125,2021-11-28 22:32:42.316000+00:00,0.3448486328125,2021-11-28 22:32:42.316000+00:00,0.299072265625,2021-11-28 22:32:42.316000+00:00,0.1678466796875,2021-11-28 22:32:42.316000+00:00,-0.0946044921875,2021-11-28 22:32:42.316000+00:00,2.154541015625,2021-11-28 22:32:42.316000+00:00,1.1474609375,2021-11-28 22:32:42.316000+00:00,-0.128173828125,2021-11-28 22:32:42.316000+00:00,0.3875732421875,2021-11-28 22:32:42.316000+00:00,0.677490234375,2021-11-28 22:32:42.316000+00:00,2.166748046875,2021-11-28 22:32:42.316000+00:00,0.13427734375,2021-11-28 22:32:42.316000+00:00,0.7965087890625,2021-11-28 22:32:42.316000+00:00,0.8758544921875,2021-11-28 22:32:42.316000+00:00,-0.06103515625,2021-11-28 22:32:42.316000+00:00,0.09765625,2021-11-28 22:32:42.316000+00:00,0.4180908203125,2021-11-28 22:32:42.316000+00:00,0.2044677734375,2021-11-28 22:32:42.316000+00:00,0.2685546875,2021-11-28 22:32:42.316000+00:00,-0.006103515625,2021-11-28 22:32:42.316000+00:00,0.1251220703125,2021-11-28 22:32:42.316000+00:00,0.390625,2021-11-28 22:32:42.316000+00:00,0.20751953125,2021-11-28 22:32:42.316000+00:00,0.0518798828125,2021-11-28 22:32:42.316000+00:00,0.140380859375,2021-11-28 22:32:42.316000+00:00,0.6256103515625,2021-11-28 22:32:42.316000+00:00,-0.0091552734375,2021-11-28 22:32:42.316000+00:00,-0.079345703125,2021-11-28 22:32:42.316000+00:00,0.0457763671875,2021-11-28 22:32:42.316000+00:00,0.0457763671875,2021-11-28 22:32:42.316000+00:00,25.04505980156616,2021-11-28 22:32:42.316000+00:00,175.03662109375,2021-11-28 22:32:42.316000+00:00,24.091207615908782,2021-11-28 22:32:42.316000+00:00,24.53331962675573,2021-11-28 22:32:42.316000+00:00,227.587890625,2021-11-28 22:32:42.316000+00:00,26.4655001750592,2021-11-28 22:32:42.316000+00:00,-31.899999618530277,2021-11-28 22:32:42.317000+00:00
17,14.44091796875,2021-11-28 22:32:42.383000+00:00,0.579833984375,2021-11-28 22:32:42.383000+00:00,0.3936767578125,2021-11-28 22:32:42.383000+00:00,-0.1861572265625,2021-11-28 22:32:42.383000+00:00,0.048828125,2021-11-28 22:32:42.383000+00:00,2.11181640625,2021-11-28 22:32:42.383000+00:00,0.91552734375,2021-11-28 22:32:42.383000+00:00,-0.244140625,2021-11-28 22:32:42.383000+00:00,0.4730224609375,2021-11-28 22:32:42.383000+00:00,0.40283203125,2021-11-28 22:32:42.383000+00:00,1.4678955078125,2021-11-28 22:32:42.383000+00:00,0.225830078125,2021-11-28 22:32:42.383000+00:00,1.031494140625,2021-11-28 22:32:42.383000+00:00,0.9307861328125,2021-11-28 22:32:42.383000+00:00,0.0274658203125,2021-11-28 22:32:42.383000+00:00,0.0274658203125,2021-11-28 22:32:42.383000+00:00,0.2777099609375,2021-11-28 22:32:42.383000+00:00,0.0457763671875,2021-11-28 22:32:42.383000+00:00,0.2471923828125,2021-11-28 22:32:42.383000+00:00,0.0823974609375,2021-11-28 22:32:42.383000+00:00,0.1495361328125,2021-11-28 22:32:42.383000+00:00,0.57373046875,2021-11-28 22:32:42.383000+00:00,-0.01220703125,2021-11-28 22:32:42.383000+00:00,0.0213623046875,2021-11-28 22:32:42.383000+00:00,-0.10986328125,2021-11-28 22:32:42.383000+00:00,0.76904296875,2021-11-28 22:32:42.383000+00:00,0.0885009765625,2021-11-28 22:32:42.383000+00:00,0.0579833984375,2021-11-28 22:32:42.383000+00:00,0.0640869140625,2021-11-28 22:32:42.383000+00:00,0.091552734375,2021-11-28 22:32:42.383000+00:00,24.632337131542968,2021-11-28 22:32:42.383000+00:00,174.93896484375,2021-11-28 22:32:42.383000+00:00,23.65986837981509,2021-11-28 22:32:42.383000+00:00,24.13420417794104,2021-11-28 22:32:42.383000+00:00,227.64892578125,2021-11-28 22:32:42.383000+00:00,26.019259575479737,2021-11-28 22:32:42.383000+00:00,-31.899999618530277,2021-11-28 22:32:42.383000+00:00
18,16.729736328125,2021-11-28 22:32:42.449000+00:00,0.6103515625,2021-11-28 22:32:42.449000+00:00,0.3814697265625,2021-11-28 22:32:42.449000+00:00,0.0335693359375,2021-11-28 22:32:42.449000+00:00,0.164794921875,2021-11-28 22:32:42.449000+00:00,2.2125244140625,2021-11-28 22:32:42.449000+00:00,0.9033203125,2021-11-28 22:32:42.449000+00:00,0.0762939453125,2021-11-28 22:32:42.449000+00:00,0.152587890625,2021-11-28 22:32:42.449000+00:00,0.67138671875,2021-11-28 22:32:42.449000+00:00,1.9195556640625,2021-11-28 22:32:42.449000+00:00,0.2410888671875,2021-11-28 22:32:42.449000+00:00,1.141357421875,2021-11-28 22:32:42.449000+00:00,1.153564453125,2021-11-28 22:32:42.449000+00:00,0.1312255859375,2021-11-28 22:32:42.449000+00:00,0.299072265625,2021-11-28 22:32:42.449000+00:00,0.335693359375,2021-11-28 22:32:42.449000+00:00,0.079345703125,2021-11-28 22:32:42.449000+00:00,0.103759765625,2021-11-28 22:32:42.449000+00:00,0.0152587890625,2021-11-28 22:32:42.449000+00:00,0.079345703125,2021-11-28 22:32:42.449000+00:00,0.579833984375,2021-11-28 22:32:42.449000+00:00,-0.1434326171875,2021-11-28 22:32:42.449000+00:00,-0.054931640625,2021-11-28 22:32:42.449000+00:00,0.13427734375,2021-11-28 22:32:42.449000+00:00,0.6103515625,2021-11-28 22:32:42.449000+00:00,0.03662109375,2021-11-28 22:32:42.449000+00:00,0.4119873046875,2021-11-28 22:32:42.449000+00:00,0.1007080078125,2021-11-28 22:32:42.449000+00:00,0.0152587890625,2021-11-28 22:32:42.449000+00:00,25.061437685297243,2021-11-28 22:32:42.449000+00:00,174.84130859375,2021-11-28 22:32:42.449000+00:00,23.994004407774995,2021-11-28 22:32:42.449000+00:00,24.474987368852048,2021-11-28 22:32:42.449000+00:00,227.6123046875,2021-11-28 22:32:42.449000+00:00,26.362521575156247,2021-11-28 22:32:42.449000+00:00,-31.899999618530277,2021-11-28 22:32:42.450000+00:00
19,16.192626953125,2021-11-28 22:32:42.516000+00:00,0.5126953125,2021-11-28 22:32:42.516000+00:00,0.396728515625,2021-11-28 22:32:42.516000+00:00,0.1068115234375,2021-11-28 22:32:42.516000+00:00,-0.0457763671875,2021-11-28 22:32:42.516000+00:00,2.1575927734375,2021-11-28 22:32:42.516000+00:00,1.1199951171875,2021-11-28 22:32:42.516000+00:00,-0.067138671875,2021-11-28 22:32:42.516000+00:00,-0.1129150390625,2021-11-28 22:32:42.516000+00:00,0.567626953125,2021-11-28 22:32:42.516000+00:00,2.42919921875,2021-11-28 22:32:42.516000+00:00,0.2716064453125,2021-11-28 22:32:42.516000+00:00,1.397705078125,2021-11-28 22:32:42.516000+00:00,0.89111328125,2021-11-28 22:32:42.516000+00:00,0.042724609375,2021-11-28 22:32:42.516000+00:00,0.09765625,2021-11-28 22:32:42.516000+00:00,0.3387451171875,2021-11-28 22:32:42.516000+00:00,0.140380859375,2021-11-28 22:32:42.516000+00:00,-0.1190185546875,2021-11-28 22:32:42.516000+00:00,0.1922607421875,2021-11-28 22:32:42.516000+00:00,0.1739501953125,2021-11-28 22:32:42.516000+00:00,0.4241943359375,2021-11-28 22:32:42.516000+00:00,0.08544921875,2021-11-28 22:32:42.516000+00:00,-0.115966796875,2021-11-28 22:32:42.516000+00:00,-0.006103515625,2021-11-28 22:32:42.516000+00:00,0.604248046875,2021-11-28 22:32:42.516000+00:00,0.048828125,2021-11-28 22:32:42.516000+00:00,0.1983642578125,2021-11-28 22:32:42.516000+00:00,-0.018310546875,2021-11-28 22:32:42.516000+00:00,0.360107421875,2021-11-28 22:32:42.516000+00:00,24.635612708289184,2021-11-28 22:32:42.516000+00:00,174.74365234375,2021-11-28 22:32:42.516000+00:00,23.57481557269803,2021-11-28 22:32:42.516000+00:00,24.06819662294476,2021-11-28 22:32:42.516000+00:00,227.52685546875,2021-11-28 22:32:42.516000+00:00,26.06294746634765,2021-11-28 22:32:42.516000+00:00,-31.899999618530277,2021-11-28 22:32:42.517000+00:00
20,16.0888671875,2021-11-28 22:32:42.583000+00:00,0.6378173828125,2021-11-28 22:32:42.583000+00:00,0.3936767578125,2021-11-28 22:32:42.583000+00:00,-0.32958984375,2021-11-28 22:32:42.583000+00:00,-0.1373291015625,2021-11-28 22:32:42.583000+00:00,2.5665283203125,2021-11-28 22:32:42.583000+00:00,1.0894775390625,2021-11-28 22:32:42.583000+00:00,0.0640869140625,2021-11-28 22:32:42.583000+00:00,-0.042724609375,2021-11-28 22:32:42.583000+00:00,0.799560546875,2021-11-28 22:32:42.583000+00:00,2.3040771484375,2021-11-28 22:32:42.583000+00:00,0.152587890625,2021-11-28 22:32:42.583000+00:00,1.1138916015625,2021-11-28 22:32:42.583000+00:00,1.025390625,2021-11-28 22:32:42.583000+00:00,-0.152587890625,2021-11-28 22:32:42.583000+00:00,0.0946044921875,2021-11-28 22:32:42.583000+00:00,0.2685546875,2021-11-28 22:32:42.583000+00:00,0.030517578125,2021-11-28 22:32:42.583000+00:00,0.1190185546875,2021-11-28 22:32:42.583000+00:00,-0.03662109375,2021-11-28 22:32:42.583000+00:00,0.2593994140625,2021-11-28 22:32:42.583000+00:00,0.4974365234375,2021-11-28 22:32:42.583000+00:00,0.0762939453125,2021-11-28 22:32:42.583000+00:00,-0.067138671875,2021-11-28 22:32:42.583000+00:00,0.054931640625,2021-11-28 22:32:42.583000+00:00,0.811767578125,2021-11-28 22:32:42.583000+00:00,0.0579833984375,2021-11-28 22:32:42.583000+00:00,0.2593994140625,2021-11-28 22:32:42.583000+00:00,-0.018310546875,2021-11-28 22:32:42.583000+00:00,0.0579833984375,2021-11-28 22:32:42.583000+00:00,25.081091145774536,2021-11-28 22:32:42.583000+00:00,174.64599609375,2021-11-28 22:32:42.583000+00:00,24.00311720853754,2021-11-28 22:32:42.583000+00:00,24.51489891373352,2021-11-28 22:32:42.583000+00:00,227.63671875,2021-11-28 22:32:42.583000+00:00,26.45301792052551,2021-11-28 22:32:42.583000+00:00,-31.899999618530277,2021-11-28 22:32:42.583000+00:00
21,14.55078125,2021-11-28 22:32:42.649000+00:00,0.775146484375,2021-11-28 22:32:42.649000+00:00,0.360107421875,2021-11-28 22:32:42.649000+00:00,-0.0030517578125,2021-11-28 22:32:42.649000+00:00,-0.15869140625,2021-11-28 22:32:42.649000+00:00,2.252197265625,2021-11-28 22:32:42.649000+00:00,1.3458251953125,2021-11-28 22:32:42.649000+00:00,-0.1129150390625,2021-11-28 22:32:42.649000+00:00,0.0518798828125,2021-11-28 22:32:42.649000+00:00,0.677490234375,2021-11-28 22:32:42.649000+00:00,1.9989013671875,2021-11-28 22:32:42.649000+00:00,0.140380859375,2021-11-28 22:32:42.649000+00:00,0.9674072265625,2021-11-28 22:32:42.649000+00:00,1.03759765625,2021-11-28 22:32:42.649000+00:00,0.0244140625,2021-11-28 22:32:42.649000+00:00,0.128173828125,2021-11-28 22:32:42.649000+00:00,0.390625,2021-11-28 22:32:42.649000+00:00,0.1312255859375,2021-11-28 22:32:42.649000+00:00,0.103759765625,2021-11-28 22:32:42.649000+00:00,-0.0762939453125,2021-11-28 22:32:42.649000+00:00,0.2227783203125,2021-11-28 22:32:42.649000+00:00,0.47607421875,2021-11-28 22:32:42.649000+00:00,-0.494384765625,2021-11-28 22:32:42.649000+00:00,-0.0091552734375,2021-11-28 22:32:42.649000+00:00,0.15869140625,2021-11-28 22:32:42.649000+00:00,0.3875732421875,2021-11-28 22:32:42.649000+00:00,-0.0213623046875,2021-11-28 22:32:42.649000+00:00,0.1556396484375,2021-11-28 22:32:42.649000+00:00,0.0579833984375,2021-11-28 22:32:42.649000+00:00,0.1251220703125,2021-11-28 22:32:42.649000+00:00,24.878005387509155,2021-11-28 22:32:42.649000+00:00,174.54833984375,2021-11-28 22:32:42.649000+00:00,23.85123719582849,2021-11-28 22:32:42.649000+00:00,24.30613083281506,2021-11-28 22:32:42.649000+00:00,227.6123046875,2021-11-28 22:32:42.649000+00:00,26.237699029819336,2021-11-28 22:32:42.649000+00:00,-31.899999618530277,2021-11-28 22:32:42.650000+00:00
