idx,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
10,174.62158203125,2021-11-26 17:33:28.503000+00:00,24.727328857183227,2021-11-26 17:33:28.503000+00:00,227.62451171875,2021-11-26 17:33:28.503000+00:00,26.20025226621826,2021-11-26 17:33:28.503000+00:00,13.330078125,2021-11-26 17:33:28.503000+00:00,0.42724609375,2021-11-26 17:33:28.503000+00:00,0.0946044921875,2021-11-26 17:33:28.503000+00:00,-0.0091552734375,2021-11-26 17:33:28.503000+00:00,-0.2685546875,2021-11-26 17:33:28.503000+00:00,1.9775390625,2021-11-26 17:33:28.503000+00:00,0.4486083984375,2021-11-26 17:33:28.503000+00:00,0.0579833984375,2021-11-26 17:33:28.503000+00:00,-0.177001953125,2021-11-26 17:33:28.503000+00:00,0.3387451171875,2021-11-26 17:33:28.503000+00:00,2.5543212890625,2021-11-26 17:33:28.503000+00:00,0.1068115234375,2021-11-26 17:33:28.503000+00:00,1.153564453125,2021-11-26 17:33:28.503000+00:00,0.8148193359375,2021-11-26 17:33:28.503000+00:00,0.042724609375,2021-11-26 17:33:28.503000+00:00,0.341796875,2021-11-26 17:33:28.503000+00:00,0.0396728515625,2021-11-26 17:33:28.503000+00:00,0.1739501953125,2021-11-26 17:33:28.503000+00:00,0.103759765625,2021-11-26 17:33:28.503000+00:00,-0.03662109375,2021-11-26 17:33:28.503000+00:00,0.360107421875,2021-11-26 17:33:28.503000+00:00,0.6378173828125,2021-11-26 17:33:28.503000+00:00,0.115966796875,2021-11-26 17:33:28.503000+00:00,-0.1251220703125,2021-11-26 17:33:28.503000+00:00,-0.1556396484375,2021-11-26 17:33:28.503000+00:00,0.4608154296875,2021-11-26 17:33:28.503000+00:00,-0.0152587890625,2021-11-26 17:33:28.503000+00:00,0.1373291015625,2021-11-26 17:33:28.503000+00:00,-0.3814697265625,2021-11-26 17:33:28.503000+00:00,0.13427734375,2021-11-26 17:33:28.503000+00:00,24.18639619817065,2021-11-26 17:33:28.503000+00:00,23.778334789728152,2021-11-26 17:33:28.503000+00:00,-32.29999542236328,2021-11-26 17:33:28.504000+00:00
11,174.52392578125,2021-11-26 17:33:28.570000+00:00,24.82887173631592,2021-11-26 17:33:28.570000+00:00,227.6611328125,2021-11-26 17:33:28.570000+00:00,26.362521575156247,2021-11-26 17:33:28.570000+00:00,14.215087890625,2021-11-26 17:33:28.570000+00:00,0.3936767578125,2021-11-26 17:33:28.570000+00:00,0.079345703125,2021-11-26 17:33:28.570000+00:00,-0.0396728515625,2021-11-26 17:33:28.570000+00:00,-0.274658203125,2021-11-26 17:33:28.570000+00:00,1.9989013671875,2021-11-26 17:33:28.570000+00:00,0.89111328125,2021-11-26 17:33:28.570000+00:00,0.0823974609375,2021-11-26 17:33:28.570000+00:00,0.1739501953125,2021-11-26 17:33:28.570000+00:00,0.390625,2021-11-26 17:33:28.570000+00:00,3.02734375,2021-11-26 17:33:28.570000+00:00,0.0885009765625,2021-11-26 17:33:28.570000+00:00,1.239013671875,2021-11-26 17:33:28.570000+00:00,0.701904296875,2021-11-26 17:33:28.570000+00:00,0.1007080078125,2021-11-26 17:33:28.570000+00:00,0.4547119140625,2021-11-26 17:33:28.570000+00:00,0.1953125,2021-11-26 17:33:28.570000+00:00,0.1678466796875,2021-11-26 17:33:28.570000+00:00,0.189208984375,2021-11-26 17:33:28.570000+00:00,-0.177001953125,2021-11-26 17:33:28.570000+00:00,0.372314453125,2021-11-26 17:33:28.570000+00:00,0.3387451171875,2021-11-26 17:33:28.570000+00:00,-0.079345703125,2021-11-26 17:33:28.570000+00:00,-0.4425048828125,2021-11-26 17:33:28.570000+00:00,-0.140380859375,2021-11-26 17:33:28.570000+00:00,0.3631591796875,2021-11-26 17:33:28.570000+00:00,0.048828125,2021-11-26 17:33:28.570000+00:00,0.177001953125,2021-11-26 17:33:28.570000+00:00,-0.2777099609375,2021-11-26 17:33:28.570000+00:00,0.0,2021-11-26 17:33:28.570000+00:00,24.336832021185423,2021-11-26 17:33:28.570000+00:00,23.90287640014957,2021-11-26 17:33:28.570000+00:00,-32.29999542236328,2021-11-26 17:33:28.570000+00:00
12,174.42626953125,2021-11-26 17:33:28.637000+00:00,24.86817865727051,2021-11-26 17:33:28.637000+00:00,227.64892578125,2021-11-26 17:33:28.637000+00:00,26.36564213878967,2021-11-26 17:33:28.637000+00:00,13.824462890625,2021-11-26 17:33:28.637000+00:00,0.3509521484375,2021-11-26 17:33:28.637000+00:00,-0.0732421875,2021-11-26 17:33:28.637000+00:00,0.0091552734375,2021-11-26 17:33:28.637000+00:00,-0.274658203125,2021-11-26 17:33:28.637000+00:00,2.0263671875,2021-11-26 17:33:28.637000+00:00,0.701904296875,2021-11-26 17:33:28.637000+00:00,-0.0579833984375,2021-11-26 17:33:28.637000+00:00,0.323486328125,2021-11-26 17:33:28.637000+00:00,0.311279296875,2021-11-26 17:33:28.637000+00:00,2.33154296875,2021-11-26 17:33:28.637000+00:00,0.341796875,2021-11-26 17:33:28.637000+00:00,1.1138916015625,2021-11-26 17:33:28.637000+00:00,0.84228515625,2021-11-26 17:33:28.637000+00:00,0.1007080078125,2021-11-26 17:33:28.637000+00:00,0.4241943359375,2021-11-26 17:33:28.637000+00:00,0.2593994140625,2021-11-26 17:33:28.637000+00:00,0.244140625,2021-11-26 17:33:28.637000+00:00,0.0762939453125,2021-11-26 17:33:28.637000+00:00,-0.10986328125,2021-11-26 17:33:28.637000+00:00,0.2288818359375,2021-11-26 17:33:28.637000+00:00,0.7568359375,2021-11-26 17:33:28.637000+00:00,-0.054931640625,2021-11-26 17:33:28.637000+00:00,-0.146484375,2021-11-26 17:33:28.637000+00:00,-0.1708984375,2021-11-26 17:33:28.637000+00:00,0.37841796875,2021-11-26 17:33:28.637000+00:00,0.03662109375,2021-11-26 17:33:28.637000+00:00,0.1129150390625,2021-11-26 17:33:28.637000+00:00,-0.3814697265625,2021-11-26 17:33:28.637000+00:00,0.006103515625,2021-11-26 17:33:28.637000+00:00,24.272359525607666,2021-11-26 17:33:28.637000+00:00,23.84212439506595,2021-11-26 17:33:28.637000+00:00,-32.29999542236328,2021-11-26 17:33:28.637000+00:00
13,174.32861328125,2021-11-26 17:33:28.703000+00:00,25.025406341088868,2021-11-26 17:33:28.703000+00:00,227.60009765625,2021-11-26 17:33:28.703000+00:00,26.515429193193967,2021-11-26 17:33:28.703000+00:00,15.179443359375,2021-11-26 17:33:28.703000+00:00,0.45166015625,2021-11-26 17:33:28.703000+00:00,0.06103515625,2021-11-26 17:33:28.703000+00:00,0.03662109375,2021-11-26 17:33:28.703000+00:00,0.006103515625,2021-11-26 17:33:28.703000+00:00,2.2796630859375,2021-11-26 17:33:28.703000+00:00,0.799560546875,2021-11-26 17:33:28.703000+00:00,0.054931640625,2021-11-26 17:33:28.703000+00:00,0.1678466796875,2021-11-26 17:33:28.703000+00:00,0.579833984375,2021-11-26 17:33:28.703000+00:00,3.021240234375,2021-11-26 17:33:28.703000+00:00,0.0946044921875,2021-11-26 17:33:28.703000+00:00,1.129150390625,2021-11-26 17:33:28.703000+00:00,0.8392333984375,2021-11-26 17:33:28.703000+00:00,0.0640869140625,2021-11-26 17:33:28.703000+00:00,0.4180908203125,2021-11-26 17:33:28.703000+00:00,0.08544921875,2021-11-26 17:33:28.703000+00:00,0.06103515625,2021-11-26 17:33:28.703000+00:00,0.152587890625,2021-11-26 17:33:28.703000+00:00,0.03662109375,2021-11-26 17:33:28.703000+00:00,0.2655029296875,2021-11-26 17:33:28.703000+00:00,0.62255859375,2021-11-26 17:33:28.703000+00:00,-0.0701904296875,2021-11-26 17:33:28.703000+00:00,-0.2532958984375,2021-11-26 17:33:28.703000+00:00,-0.225830078125,2021-11-26 17:33:28.703000+00:00,0.4058837890625,2021-11-26 17:33:28.703000+00:00,0.115966796875,2021-11-26 17:33:28.703000+00:00,0.2288818359375,2021-11-26 17:33:28.703000+00:00,-0.37841796875,2021-11-26 17:33:28.703000+00:00,-0.0152587890625,2021-11-26 17:33:28.703000+00:00,24.38441886315948,2021-11-26 17:33:28.703000+00:00,23.93932760319974,2021-11-26 17:33:28.703000+00:00,-32.29999542236328,2021-11-26 17:33:28.704000+00:00
14,174.23095703125,2021-11-26 17:33:28.770000+00:00,24.97627268989563,2021-11-26 17:33:28.770000+00:00,227.60009765625,2021-11-26 17:33:28.770000+00:00,26.41557115692444,2021-11-26 17:33:28.770000+00:00,15.234375,2021-11-26 17:33:28.770000+00:00,0.3387451171875,2021-11-26 17:33:28.770000+00:00,0.0396728515625,2021-11-26 17:33:28.770000+00:00,-0.0030517578125,2021-11-26 17:33:28.770000+00:00,-0.2838134765625,2021-11-26 17:33:28.770000+00:00,1.812744140625,2021-11-26 17:33:28.770000+00:00,0.5126953125,2021-11-26 17:33:28.770000+00:00,0.01220703125,2021-11-26 17:33:28.770000+00:00,0.3265380859375,2021-11-26 17:33:28.770000+00:00,0.2532958984375,2021-11-26 17:33:28.770000+00:00,2.923583984375,2021-11-26 17:33:28.770000+00:00,0.384521484375,2021-11-26 17:33:28.770000+00:00,1.385498046875,2021-11-26 17:33:28.770000+00:00,0.9124755859375,2021-11-26 17:33:28.770000+00:00,0.0244140625,2021-11-26 17:33:28.770000+00:00,0.5279541015625,2021-11-26 17:33:28.770000+00:00,0.1495361328125,2021-11-26 17:33:28.770000+00:00,0.1495361328125,2021-11-26 17:33:28.770000+00:00,0.146484375,2021-11-26 17:33:28.770000+00:00,0.0396728515625,2021-11-26 17:33:28.770000+00:00,0.238037109375,2021-11-26 17:33:28.770000+00:00,0.59814453125,2021-11-26 17:33:28.770000+00:00,-0.1556396484375,2021-11-26 17:33:28.770000+00:00,-0.1068115234375,2021-11-26 17:33:28.770000+00:00,-0.1129150390625,2021-11-26 17:33:28.770000+00:00,0.4974365234375,2021-11-26 17:33:28.770000+00:00,0.146484375,2021-11-26 17:33:28.770000+00:00,0.1678466796875,2021-11-26 17:33:28.770000+00:00,-0.323486328125,2021-11-26 17:33:28.770000+00:00,0.0091552734375,2021-11-26 17:33:28.770000+00:00,24.43507582397058,2021-11-26 17:33:28.770000+00:00,24.00007960828336,2021-11-26 17:33:28.770000+00:00,-32.29999542236328,2021-11-26 17:33:28.770000+00:00
15,174.13330078125,2021-11-26 17:33:28.836000+00:00,24.727328857183227,2021-11-26 17:33:28.836000+00:00,227.6123046875,2021-11-26 17:33:28.836000+00:00,26.08791197541504,2021-11-26 17:33:28.836000+00:00,13.85498046875,2021-11-26 17:33:28.836000+00:00,0.579833984375,2021-11-26 17:33:28.836000+00:00,0.0701904296875,2021-11-26 17:33:28.836000+00:00,0.03662109375,2021-11-26 17:33:28.836000+00:00,-0.2288818359375,2021-11-26 17:33:28.836000+00:00,1.568603515625,2021-11-26 17:33:28.836000+00:00,0.6195068359375,2021-11-26 17:33:28.836000+00:00,-0.08544921875,2021-11-26 17:33:28.836000+00:00,0.5645751953125,2021-11-26 17:33:28.836000+00:00,0.250244140625,2021-11-26 17:33:28.836000+00:00,2.374267578125,2021-11-26 17:33:28.836000+00:00,0.1922607421875,2021-11-26 17:33:28.836000+00:00,1.275634765625,2021-11-26 17:33:28.836000+00:00,0.8544921875,2021-11-26 17:33:28.836000+00:00,-0.1129150390625,2021-11-26 17:33:28.836000+00:00,0.4302978515625,2021-11-26 17:33:28.836000+00:00,0.274658203125,2021-11-26 17:33:28.836000+00:00,0.1251220703125,2021-11-26 17:33:28.836000+00:00,0.1708984375,2021-11-26 17:33:28.836000+00:00,0.042724609375,2021-11-26 17:33:28.836000+00:00,0.6256103515625,2021-11-26 17:33:28.836000+00:00,0.52490234375,2021-11-26 17:33:28.836000+00:00,-0.2227783203125,2021-11-26 17:33:28.836000+00:00,-0.360107421875,2021-11-26 17:33:28.836000+00:00,-0.2288818359375,2021-11-26 17:33:28.836000+00:00,0.3753662109375,2021-11-26 17:33:28.836000+00:00,0.1922607421875,2021-11-26 17:33:28.836000+00:00,0.177001953125,2021-11-26 17:33:28.836000+00:00,-0.13427734375,2021-11-26 17:33:28.836000+00:00,-0.030517578125,2021-11-26 17:33:28.836000+00:00,24.14341453445215,2021-11-26 17:33:28.836000+00:00,23.7388459864238,2021-11-26 17:33:28.836000+00:00,-32.29999542236328,2021-11-26 17:33:28.837000+00:00
16,174.03564453125,2021-11-26 17:33:28.903000+00:00,25.028681917835083,2021-11-26 17:33:28.903000+00:00,227.60009765625,2021-11-26 17:33:28.903000+00:00,26.468620738692625,2021-11-26 17:33:28.903000+00:00,14.97802734375,2021-11-26 17:33:28.903000+00:00,0.3326416015625,2021-11-26 17:33:28.903000+00:00,0.091552734375,2021-11-26 17:33:28.903000+00:00,0.006103515625,2021-11-26 17:33:28.903000+00:00,-0.1800537109375,2021-11-26 17:33:28.903000+00:00,2.215576171875,2021-11-26 17:33:28.903000+00:00,0.8148193359375,2021-11-26 17:33:28.903000+00:00,0.006103515625,2021-11-26 17:33:28.903000+00:00,0.244140625,2021-11-26 17:33:28.903000+00:00,0.3204345703125,2021-11-26 17:33:28.903000+00:00,2.4200439453125,2021-11-26 17:33:28.903000+00:00,0.3936767578125,2021-11-26 17:33:28.903000+00:00,1.1993408203125,2021-11-26 17:33:28.903000+00:00,0.8148193359375,2021-11-26 17:33:28.903000+00:00,-0.13427734375,2021-11-26 17:33:28.903000+00:00,0.457763671875,2021-11-26 17:33:28.903000+00:00,0.225830078125,2021-11-26 17:33:28.903000+00:00,0.140380859375,2021-11-26 17:33:28.903000+00:00,0.09765625,2021-11-26 17:33:28.903000+00:00,-0.1922607421875,2021-11-26 17:33:28.903000+00:00,0.390625,2021-11-26 17:33:28.903000+00:00,0.6011962890625,2021-11-26 17:33:28.903000+00:00,0.091552734375,2021-11-26 17:33:28.903000+00:00,0.0,2021-11-26 17:33:28.903000+00:00,-0.0946044921875,2021-11-26 17:33:28.903000+00:00,0.4608154296875,2021-11-26 17:33:28.903000+00:00,0.1678466796875,2021-11-26 17:33:28.903000+00:00,0.0885009765625,2021-11-26 17:33:28.903000+00:00,-0.3143310546875,2021-11-26 17:33:28.903000+00:00,-0.01220703125,2021-11-26 17:33:28.903000+00:00,24.45810171524835,2021-11-26 17:33:28.903000+00:00,23.981854006758272,2021-11-26 17:33:28.903000+00:00,-32.29999542236328,2021-11-26 17:33:28.904000+00:00
17,173.93798828125,2021-11-26 17:33:28.970000+00:00,25.162980564429933,2021-11-26 17:33:28.970000+00:00,227.63671875,2021-11-26 17:33:28.970000+00:00,26.60592553856323,2021-11-26 17:33:28.970000+00:00,14.73388671875,2021-11-26 17:33:28.970000+00:00,0.4486083984375,2021-11-26 17:33:28.970000+00:00,0.360107421875,2021-11-26 17:33:28.970000+00:00,-0.2105712890625,2021-11-26 17:33:28.970000+00:00,0.0640869140625,2021-11-26 17:33:28.970000+00:00,2.117919921875,2021-11-26 17:33:28.970000+00:00,0.8270263671875,2021-11-26 17:33:28.970000+00:00,0.1007080078125,2021-11-26 17:33:28.970000+00:00,-0.1220703125,2021-11-26 17:33:28.970000+00:00,0.2655029296875,2021-11-26 17:33:28.970000+00:00,2.9266357421875,2021-11-26 17:33:28.970000+00:00,0.13427734375,2021-11-26 17:33:28.970000+00:00,1.5167236328125,2021-11-26 17:33:28.970000+00:00,0.8026123046875,2021-11-26 17:33:28.970000+00:00,-0.0213623046875,2021-11-26 17:33:28.970000+00:00,0.390625,2021-11-26 17:33:28.970000+00:00,0.164794921875,2021-11-26 17:33:28.970000+00:00,0.03662109375,2021-11-26 17:33:28.970000+00:00,0.3265380859375,2021-11-26 17:33:28.970000+00:00,-0.0579833984375,2021-11-26 17:33:28.970000+00:00,0.3753662109375,2021-11-26 17:33:28.970000+00:00,0.4241943359375,2021-11-26 17:33:28.970000+00:00,-0.1068115234375,2021-11-26 17:33:28.970000+00:00,-0.45166015625,2021-11-26 17:33:28.970000+00:00,-0.262451171875,2021-11-26 17:33:28.970000+00:00,0.40283203125,2021-11-26 17:33:28.970000+00:00,0.13427734375,2021-11-26 17:33:28.970000+00:00,0.2227783203125,2021-11-26 17:33:28.970000+00:00,0.0640869140625,2021-11-26 17:33:28.970000+00:00,0.0244140625,2021-11-26 17:33:28.970000+00:00,24.58397658756683,2021-11-26 17:33:28.970000+00:00,24.16411002200913,2021-11-26 17:33:28.970000+00:00,-32.29999542236328,2021-11-26 17:33:28.970000+00:00
18,173.84033203125,2021-11-26 17:33:29.036000+00:00,25.048335378312377,2021-11-26 17:33:29.036000+00:00,227.60009765625,2021-11-26 17:33:29.036000+00:00,26.412450593291016,2021-11-26 17:33:29.036000+00:00,15.899658203125,2021-11-26 17:33:29.036000+00:00,0.457763671875,2021-11-26 17:33:29.036000+00:00,0.0518798828125,2021-11-26 17:33:29.036000+00:00,-0.28076171875,2021-11-26 17:33:29.036000+00:00,-0.59814453125,2021-11-26 17:33:29.036000+00:00,2.2369384765625,2021-11-26 17:33:29.036000+00:00,0.81787109375,2021-11-26 17:33:29.036000+00:00,-0.0640869140625,2021-11-26 17:33:29.036000+00:00,0.3204345703125,2021-11-26 17:33:29.036000+00:00,0.4058837890625,2021-11-26 17:33:29.036000+00:00,3.1402587890625,2021-11-26 17:33:29.036000+00:00,0.1220703125,2021-11-26 17:33:29.036000+00:00,1.4404296875,2021-11-26 17:33:29.036000+00:00,1.01318359375,2021-11-26 17:33:29.036000+00:00,0.177001953125,2021-11-26 17:33:29.036000+00:00,0.3082275390625,2021-11-26 17:33:29.036000+00:00,0.189208984375,2021-11-26 17:33:29.036000+00:00,0.1739501953125,2021-11-26 17:33:29.036000+00:00,0.3021240234375,2021-11-26 17:33:29.036000+00:00,0.0091552734375,2021-11-26 17:33:29.036000+00:00,0.37841796875,2021-11-26 17:33:29.036000+00:00,0.5889892578125,2021-11-26 17:33:29.036000+00:00,-0.067138671875,2021-11-26 17:33:29.036000+00:00,-0.1007080078125,2021-11-26 17:33:29.036000+00:00,-0.1251220703125,2021-11-26 17:33:29.036000+00:00,0.6072998046875,2021-11-26 17:33:29.036000+00:00,0.03662109375,2021-11-26 17:33:29.036000+00:00,0.091552734375,2021-11-26 17:33:29.036000+00:00,-0.238037109375,2021-11-26 17:33:29.036000+00:00,-0.0030517578125,2021-11-26 17:33:29.036000+00:00,24.42433040804095,2021-11-26 17:33:29.036000+00:00,23.963628405233187,2021-11-26 17:33:29.036000+00:00,-32.29999542236328,2021-11-26 17:33:29.037000+00:00
19,173.74267578125,2021-11-26 17:33:29.103000+00:00,25.12694922022156,2021-11-26 17:33:29.103000+00:00,227.60009765625,2021-11-26 17:33:29.103000+00:00,26.58408159312927,2021-11-26 17:33:29.103000+00:00,15.7470703125,2021-11-26 17:33:29.103000+00:00,0.4119873046875,2021-11-26 17:33:29.103000+00:00,0.08544921875,2021-11-26 17:33:29.103000+00:00,0.1373291015625,2021-11-26 17:33:29.103000+00:00,-0.30517578125,2021-11-26 17:33:29.103000+00:00,2.1759033203125,2021-11-26 17:33:29.103000+00:00,0.8819580078125,2021-11-26 17:33:29.103000+00:00,0.067138671875,2021-11-26 17:33:29.103000+00:00,-0.0213623046875,2021-11-26 17:33:29.103000+00:00,0.25634765625,2021-11-26 17:33:29.103000+00:00,3.2928466796875,2021-11-26 17:33:29.103000+00:00,0.006103515625,2021-11-26 17:33:29.103000+00:00,1.52587890625,2021-11-26 17:33:29.103000+00:00,0.8026123046875,2021-11-26 17:33:29.103000+00:00,0.0274658203125,2021-11-26 17:33:29.103000+00:00,0.457763671875,2021-11-26 17:33:29.103000+00:00,0.1007080078125,2021-11-26 17:33:29.103000+00:00,0.1251220703125,2021-11-26 17:33:29.103000+00:00,0.1800537109375,2021-11-26 17:33:29.103000+00:00,-0.0885009765625,2021-11-26 17:33:29.103000+00:00,0.3265380859375,2021-11-26 17:33:29.103000+00:00,0.5706787109375,2021-11-26 17:33:29.103000+00:00,0.15869140625,2021-11-26 17:33:29.103000+00:00,-0.1708984375,2021-11-26 17:33:29.103000+00:00,-0.250244140625,2021-11-26 17:33:29.103000+00:00,0.3753662109375,2021-11-26 17:33:29.103000+00:00,0.1922607421875,2021-11-26 17:33:29.103000+00:00,0.3173828125,2021-11-26 17:33:29.103000+00:00,-0.28076171875,2021-11-26 17:33:29.103000+00:00,0.0091552734375,2021-11-26 17:33:29.103000+00:00,24.519504091989077,2021-11-26 17:33:29.103000+00:00,24.00007960828336,2021-11-26 17:33:29.103000+00:00,-32.29999542236328,2021-11-26 17:33:29.104000+00:00
20,173.64501953125,2021-11-26 17:33:29.170000+00:00,24.963170382910768,2021-11-26 17:33:29.170000+00:00,227.55126953125,2021-11-26 17:33:29.170000+00:00,26.34067762972229,2021-11-26 17:33:29.170000+00:00,14.4287109375,2021-11-26 17:33:29.170000+00:00,0.52490234375,2021-11-26 17:33:29.170000+00:00,0.140380859375,2021-11-26 17:33:29.170000+00:00,0.0732421875,2021-11-26 17:33:29.170000+00:00,-0.4302978515625,2021-11-26 17:33:29.170000+00:00,2.2247314453125,2021-11-26 17:33:29.170000+00:00,0.81787109375,2021-11-26 17:33:29.170000+00:00,0.1129150390625,2021-11-26 17:33:29.170000+00:00,0.01220703125,2021-11-26 17:33:29.170000+00:00,0.0518798828125,2021-11-26 17:33:29.170000+00:00,2.764892578125,2021-11-26 17:33:29.170000+00:00,0.2410888671875,2021-11-26 17:33:29.170000+00:00,1.1871337890625,2021-11-26 17:33:29.170000+00:00,0.64697265625,2021-11-26 17:33:29.170000+00:00,-0.23193359375,2021-11-26 17:33:29.170000+00:00,0.48828125,2021-11-26 17:33:29.170000+00:00,0.1190185546875,2021-11-26 17:33:29.170000+00:00,0.2716064453125,2021-11-26 17:33:29.170000+00:00,0.1495361328125,2021-11-26 17:33:29.170000+00:00,-0.128173828125,2021-11-26 17:33:29.170000+00:00,0.4150390625,2021-11-26 17:33:29.170000+00:00,0.72021484375,2021-11-26 17:33:29.170000+00:00,0.2655029296875,2021-11-26 17:33:29.170000+00:00,-0.030517578125,2021-11-26 17:33:29.170000+00:00,-0.2044677734375,2021-11-26 17:33:29.170000+00:00,0.4058837890625,2021-11-26 17:33:29.170000+00:00,-0.08544921875,2021-11-26 17:33:29.170000+00:00,0.1129150390625,2021-11-26 17:33:29.170000+00:00,-0.225830078125,2021-11-26 17:33:29.170000+00:00,0.0152587890625,2021-11-26 17:33:29.170000+00:00,24.42279534862244,2021-11-26 17:33:29.170000+00:00,23.96666600548737,2021-11-26 17:33:29.170000+00:00,-32.29999542236328,2021-11-26 17:33:29.170000+00:00
21,173.54736328125,2021-11-26 17:33:29.236000+00:00,24.661817322258912,2021-11-26 17:33:29.236000+00:00,227.5390625,2021-11-26 17:33:29.236000+00:00,26.06606802998108,2021-11-26 17:33:29.236000+00:00,15.78369140625,2021-11-26 17:33:29.236000+00:00,0.4119873046875,2021-11-26 17:33:29.236000+00:00,-0.06103515625,2021-11-26 17:33:29.236000+00:00,0.006103515625,2021-11-26 17:33:29.236000+00:00,-0.2960205078125,2021-11-26 17:33:29.236000+00:00,2.2430419921875,2021-11-26 17:33:29.236000+00:00,0.7049560546875,2021-11-26 17:33:29.236000+00:00,0.164794921875,2021-11-26 17:33:29.236000+00:00,0.2960205078125,2021-11-26 17:33:29.236000+00:00,0.360107421875,2021-11-26 17:33:29.236000+00:00,2.8961181640625,2021-11-26 17:33:29.236000+00:00,0.3173828125,2021-11-26 17:33:29.236000+00:00,1.263427734375,2021-11-26 17:33:29.236000+00:00,0.8636474609375,2021-11-26 17:33:29.236000+00:00,0.0030517578125,2021-11-26 17:33:29.236000+00:00,0.6011962890625,2021-11-26 17:33:29.236000+00:00,0.0762939453125,2021-11-26 17:33:29.236000+00:00,0.1708984375,2021-11-26 17:33:29.236000+00:00,0.0335693359375,2021-11-26 17:33:29.236000+00:00,-0.054931640625,2021-11-26 17:33:29.236000+00:00,0.3265380859375,2021-11-26 17:33:29.236000+00:00,0.799560546875,2021-11-26 17:33:29.236000+00:00,-0.15869140625,2021-11-26 17:33:29.236000+00:00,-0.1373291015625,2021-11-26 17:33:29.236000+00:00,-0.225830078125,2021-11-26 17:33:29.236000+00:00,0.5950927734375,2021-11-26 17:33:29.236000+00:00,0.048828125,2021-11-26 17:33:29.236000+00:00,0.384521484375,2021-11-26 17:33:29.236000+00:00,-0.2593994140625,2021-11-26 17:33:29.236000+00:00,-0.0701904296875,2021-11-26 17:33:29.236000+00:00,24.13420417794104,2021-11-26 17:33:29.236000+00:00,23.66898118057764,2021-11-26 17:33:29.236000+00:00,-32.29999542236328,2021-11-26 17:33:29.237000+00:00
