idx,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:V5QSET,L:V5QSET Timestamp
90,24.731342291744568,2021-12-20 22:31:43.121000+00:00,229.91943359375,2021-12-20 22:31:43.121000+00:00,26.41869172055786,2021-12-20 22:31:43.121000+00:00,174.10888671875,2021-12-20 22:31:43.121000+00:00,25.39554651341125,2021-12-20 22:31:43.121000+00:00,24.297764433193088,2021-12-20 22:31:43.121000+00:00,10.589599609375,2021-12-20 22:31:43.121000+00:00,0.3143310546875,2021-12-20 22:31:43.121000+00:00,0.30517578125,2021-12-20 22:31:43.121000+00:00,-0.0579833984375,2021-12-20 22:31:43.121000+00:00,-0.042724609375,2021-12-20 22:31:43.121000+00:00,1.2054443359375,2021-12-20 22:31:43.121000+00:00,1.226806640625,2021-12-20 22:31:43.121000+00:00,-0.067138671875,2021-12-20 22:31:43.121000+00:00,-0.079345703125,2021-12-20 22:31:43.121000+00:00,0.3753662109375,2021-12-20 22:31:43.121000+00:00,0.6256103515625,2021-12-20 22:31:43.121000+00:00,-0.1129150390625,2021-12-20 22:31:43.121000+00:00,0.6561279296875,2021-12-20 22:31:43.121000+00:00,0.68359375,2021-12-20 22:31:43.121000+00:00,-0.0732421875,2021-12-20 22:31:43.121000+00:00,0.1556396484375,2021-12-20 22:31:43.121000+00:00,0.52490234375,2021-12-20 22:31:43.121000+00:00,0.0640869140625,2021-12-20 22:31:43.121000+00:00,0.115966796875,2021-12-20 22:31:43.121000+00:00,0.1373291015625,2021-12-20 22:31:43.121000+00:00,0.0823974609375,2021-12-20 22:31:43.121000+00:00,0.20751953125,2021-12-20 22:31:43.121000+00:00,-0.054931640625,2021-12-20 22:31:43.121000+00:00,0.0152587890625,2021-12-20 22:31:43.121000+00:00,0.1129150390625,2021-12-20 22:31:43.121000+00:00,1.025390625,2021-12-20 22:31:43.121000+00:00,0.0274658203125,2021-12-20 22:31:43.121000+00:00,0.3631591796875,2021-12-20 22:31:43.121000+00:00,-0.0946044921875,2021-12-20 22:31:43.121000+00:00,-0.08544921875,2021-12-20 22:31:43.121000+00:00,-31.965028762817383,2021-12-20 22:31:43.121000+00:00
91,24.98002191754449,2021-12-20 22:31:43.187000+00:00,229.94384765625,2021-12-20 22:31:43.187000+00:00,26.643372302164305,2021-12-20 22:31:43.187000+00:00,174.01123046875,2021-12-20 22:31:43.187000+00:00,25.57570323445313,2021-12-20 22:31:43.187000+00:00,24.54684765403592,2021-12-20 22:31:43.187000+00:00,11.663818359375,2021-12-20 22:31:43.187000+00:00,0.408935546875,2021-12-20 22:31:43.187000+00:00,0.341796875,2021-12-20 22:31:43.187000+00:00,-0.2227783203125,2021-12-20 22:31:43.187000+00:00,-0.1251220703125,2021-12-20 22:31:43.187000+00:00,1.739501953125,2021-12-20 22:31:43.187000+00:00,1.0894775390625,2021-12-20 22:31:43.187000+00:00,0.1068115234375,2021-12-20 22:31:43.187000+00:00,-0.4364013671875,2021-12-20 22:31:43.187000+00:00,0.286865234375,2021-12-20 22:31:43.187000+00:00,0.6011962890625,2021-12-20 22:31:43.187000+00:00,0.0579833984375,2021-12-20 22:31:43.187000+00:00,0.7049560546875,2021-12-20 22:31:43.187000+00:00,0.6378173828125,2021-12-20 22:31:43.187000+00:00,0.0213623046875,2021-12-20 22:31:43.187000+00:00,0.1068115234375,2021-12-20 22:31:43.187000+00:00,0.42724609375,2021-12-20 22:31:43.187000+00:00,0.2166748046875,2021-12-20 22:31:43.187000+00:00,0.1373291015625,2021-12-20 22:31:43.187000+00:00,0.06103515625,2021-12-20 22:31:43.187000+00:00,0.0946044921875,2021-12-20 22:31:43.187000+00:00,0.2471923828125,2021-12-20 22:31:43.187000+00:00,-0.1495361328125,2021-12-20 22:31:43.187000+00:00,0.177001953125,2021-12-20 22:31:43.187000+00:00,0.2349853515625,2021-12-20 22:31:43.187000+00:00,1.1627197265625,2021-12-20 22:31:43.187000+00:00,0.079345703125,2021-12-20 22:31:43.187000+00:00,0.47607421875,2021-12-20 22:31:43.187000+00:00,0.0213623046875,2021-12-20 22:31:43.187000+00:00,0.09765625,2021-12-20 22:31:43.187000+00:00,-31.965028762817383,2021-12-20 22:31:43.188000+00:00
92,25.075195601492613,2021-12-20 22:31:43.254000+00:00,229.96826171875,2021-12-20 22:31:43.254000+00:00,26.708904138466185,2021-12-20 22:31:43.254000+00:00,173.91357421875,2021-12-20 22:31:43.254000+00:00,25.64121476937744,2021-12-20 22:31:43.254000+00:00,24.574186056323548,2021-12-20 22:31:43.254000+00:00,13.232421875,2021-12-20 22:31:43.254000+00:00,0.4180908203125,2021-12-20 22:31:43.254000+00:00,0.4150390625,2021-12-20 22:31:43.254000+00:00,0.1708984375,2021-12-20 22:31:43.254000+00:00,0.2716064453125,2021-12-20 22:31:43.254000+00:00,1.4312744140625,2021-12-20 22:31:43.254000+00:00,1.47705078125,2021-12-20 22:31:43.254000+00:00,0.2288818359375,2021-12-20 22:31:43.254000+00:00,-0.32958984375,2021-12-20 22:31:43.254000+00:00,0.3387451171875,2021-12-20 22:31:43.254000+00:00,0.7598876953125,2021-12-20 22:31:43.254000+00:00,0.0030517578125,2021-12-20 22:31:43.254000+00:00,0.7476806640625,2021-12-20 22:31:43.254000+00:00,0.6561279296875,2021-12-20 22:31:43.254000+00:00,-0.030517578125,2021-12-20 22:31:43.254000+00:00,0.201416015625,2021-12-20 22:31:43.254000+00:00,0.592041015625,2021-12-20 22:31:43.254000+00:00,0.15869140625,2021-12-20 22:31:43.254000+00:00,0.06103515625,2021-12-20 22:31:43.254000+00:00,0.115966796875,2021-12-20 22:31:43.254000+00:00,0.2166748046875,2021-12-20 22:31:43.254000+00:00,0.2471923828125,2021-12-20 22:31:43.254000+00:00,-0.1556396484375,2021-12-20 22:31:43.254000+00:00,0.177001953125,2021-12-20 22:31:43.254000+00:00,0.128173828125,2021-12-20 22:31:43.254000+00:00,1.190185546875,2021-12-20 22:31:43.254000+00:00,0.140380859375,2021-12-20 22:31:43.254000+00:00,0.396728515625,2021-12-20 22:31:43.254000+00:00,0.030517578125,2021-12-20 22:31:43.254000+00:00,0.1983642578125,2021-12-20 22:31:43.254000+00:00,-31.965028762817383,2021-12-20 22:31:43.254000+00:00
93,24.995372511729677,2021-12-20 22:31:43.321000+00:00,229.9560546875,2021-12-20 22:31:43.321000+00:00,26.66833681123169,2021-12-20 22:31:43.321000+00:00,173.81591796875,2021-12-20 22:31:43.321000+00:00,25.624836885646364,2021-12-20 22:31:43.321000+00:00,24.57722365657773,2021-12-20 22:31:43.321000+00:00,12.005615234375,2021-12-20 22:31:43.321000+00:00,0.360107421875,2021-12-20 22:31:43.321000+00:00,0.323486328125,2021-12-20 22:31:43.321000+00:00,0.1373291015625,2021-12-20 22:31:43.321000+00:00,0.091552734375,2021-12-20 22:31:43.321000+00:00,1.3885498046875,2021-12-20 22:31:43.321000+00:00,1.2908935546875,2021-12-20 22:31:43.321000+00:00,0.0457763671875,2021-12-20 22:31:43.321000+00:00,-0.079345703125,2021-12-20 22:31:43.321000+00:00,0.244140625,2021-12-20 22:31:43.321000+00:00,0.5615234375,2021-12-20 22:31:43.321000+00:00,-0.042724609375,2021-12-20 22:31:43.321000+00:00,0.628662109375,2021-12-20 22:31:43.321000+00:00,0.6744384765625,2021-12-20 22:31:43.321000+00:00,0.103759765625,2021-12-20 22:31:43.321000+00:00,0.13427734375,2021-12-20 22:31:43.321000+00:00,0.6988525390625,2021-12-20 22:31:43.321000+00:00,0.030517578125,2021-12-20 22:31:43.321000+00:00,0.18310546875,2021-12-20 22:31:43.321000+00:00,0.1190185546875,2021-12-20 22:31:43.321000+00:00,0.1068115234375,2021-12-20 22:31:43.321000+00:00,0.2410888671875,2021-12-20 22:31:43.321000+00:00,-0.079345703125,2021-12-20 22:31:43.321000+00:00,0.1190185546875,2021-12-20 22:31:43.321000+00:00,0.1312255859375,2021-12-20 22:31:43.321000+00:00,1.0467529296875,2021-12-20 22:31:43.321000+00:00,0.13427734375,2021-12-20 22:31:43.321000+00:00,0.5035400390625,2021-12-20 22:31:43.321000+00:00,-0.042724609375,2021-12-20 22:31:43.321000+00:00,0.1312255859375,2021-12-20 22:31:43.321000+00:00,-31.965028762817383,2021-12-20 22:31:43.321000+00:00
94,24.792744668485287,2021-12-20 22:31:43.387000+00:00,229.96826171875,2021-12-20 22:31:43.387000+00:00,26.42805341145813,2021-12-20 22:31:43.387000+00:00,173.71826171875,2021-12-20 22:31:43.387000+00:00,25.31693267150208,2021-12-20 22:31:43.387000+00:00,24.34940363751416,2021-12-20 22:31:43.387000+00:00,11.639404296875,2021-12-20 22:31:43.387000+00:00,0.37841796875,2021-12-20 22:31:43.387000+00:00,0.286865234375,2021-12-20 22:31:43.387000+00:00,0.0244140625,2021-12-20 22:31:43.387000+00:00,0.0274658203125,2021-12-20 22:31:43.387000+00:00,1.580810546875,2021-12-20 22:31:43.387000+00:00,1.190185546875,2021-12-20 22:31:43.387000+00:00,0.079345703125,2021-12-20 22:31:43.387000+00:00,-0.0579833984375,2021-12-20 22:31:43.387000+00:00,0.40283203125,2021-12-20 22:31:43.387000+00:00,0.506591796875,2021-12-20 22:31:43.387000+00:00,-0.164794921875,2021-12-20 22:31:43.387000+00:00,0.5218505859375,2021-12-20 22:31:43.387000+00:00,0.6317138671875,2021-12-20 22:31:43.387000+00:00,-0.0335693359375,2021-12-20 22:31:43.387000+00:00,0.0885009765625,2021-12-20 22:31:43.387000+00:00,0.4547119140625,2021-12-20 22:31:43.387000+00:00,0.1708984375,2021-12-20 22:31:43.387000+00:00,0.274658203125,2021-12-20 22:31:43.387000+00:00,0.0946044921875,2021-12-20 22:31:43.387000+00:00,0.0335693359375,2021-12-20 22:31:43.387000+00:00,0.2532958984375,2021-12-20 22:31:43.387000+00:00,-0.0152587890625,2021-12-20 22:31:43.387000+00:00,0.0885009765625,2021-12-20 22:31:43.387000+00:00,0.1434326171875,2021-12-20 22:31:43.387000+00:00,1.1077880859375,2021-12-20 22:31:43.387000+00:00,0.1708984375,2021-12-20 22:31:43.387000+00:00,0.4119873046875,2021-12-20 22:31:43.387000+00:00,0.03662109375,2021-12-20 22:31:43.387000+00:00,0.067138671875,2021-12-20 22:31:43.387000+00:00,-31.965028762817383,2021-12-20 22:31:43.388000+00:00
95,24.68068533093347,2021-12-20 22:31:43.454000+00:00,229.9560546875,2021-12-20 22:31:43.454000+00:00,26.36564213878967,2021-12-20 22:31:43.454000+00:00,173.62060546875,2021-12-20 22:31:43.454000+00:00,25.356239592456664,2021-12-20 22:31:43.454000+00:00,24.20359882531348,2021-12-20 22:31:43.454000+00:00,13.14697265625,2021-12-20 22:31:43.454000+00:00,0.4302978515625,2021-12-20 22:31:43.454000+00:00,0.32958984375,2021-12-20 22:31:43.454000+00:00,0.1007080078125,2021-12-20 22:31:43.454000+00:00,-0.0732421875,2021-12-20 22:31:43.454000+00:00,1.42822265625,2021-12-20 22:31:43.454000+00:00,1.2603759765625,2021-12-20 22:31:43.454000+00:00,0.164794921875,2021-12-20 22:31:43.454000+00:00,-0.1983642578125,2021-12-20 22:31:43.454000+00:00,0.35400390625,2021-12-20 22:31:43.454000+00:00,0.8941650390625,2021-12-20 22:31:43.454000+00:00,0.0579833984375,2021-12-20 22:31:43.454000+00:00,0.726318359375,2021-12-20 22:31:43.454000+00:00,0.8514404296875,2021-12-20 22:31:43.454000+00:00,0.091552734375,2021-12-20 22:31:43.454000+00:00,-0.0640869140625,2021-12-20 22:31:43.454000+00:00,0.48828125,2021-12-20 22:31:43.454000+00:00,0.103759765625,2021-12-20 22:31:43.454000+00:00,0.2288818359375,2021-12-20 22:31:43.454000+00:00,0.213623046875,2021-12-20 22:31:43.454000+00:00,0.0946044921875,2021-12-20 22:31:43.454000+00:00,0.1617431640625,2021-12-20 22:31:43.454000+00:00,-0.0244140625,2021-12-20 22:31:43.454000+00:00,0.2838134765625,2021-12-20 22:31:43.454000+00:00,0.164794921875,2021-12-20 22:31:43.454000+00:00,1.0406494140625,2021-12-20 22:31:43.454000+00:00,0.091552734375,2021-12-20 22:31:43.454000+00:00,0.4119873046875,2021-12-20 22:31:43.454000+00:00,0.0152587890625,2021-12-20 22:31:43.454000+00:00,0.2593994140625,2021-12-20 22:31:43.454000+00:00,-31.965028762817383,2021-12-20 22:31:43.455000+00:00
96,24.857217164063048,2021-12-20 22:31:43.521000+00:00,229.98046875,2021-12-20 22:31:43.521000+00:00,26.555996520428465,2021-12-20 22:31:43.521000+00:00,173.52294921875,2021-12-20 22:31:43.521000+00:00,25.451231318096923,2021-12-20 22:31:43.521000+00:00,24.43749404488541,2021-12-20 22:31:43.521000+00:00,11.761474609375,2021-12-20 22:31:43.521000+00:00,0.4730224609375,2021-12-20 22:31:43.521000+00:00,0.06103515625,2021-12-20 22:31:43.521000+00:00,0.1220703125,2021-12-20 22:31:43.521000+00:00,-0.0244140625,2021-12-20 22:31:43.521000+00:00,1.324462890625,2021-12-20 22:31:43.521000+00:00,1.2481689453125,2021-12-20 22:31:43.521000+00:00,0.2227783203125,2021-12-20 22:31:43.521000+00:00,-0.2593994140625,2021-12-20 22:31:43.521000+00:00,0.4364013671875,2021-12-20 22:31:43.521000+00:00,0.5859375,2021-12-20 22:31:43.521000+00:00,-0.0579833984375,2021-12-20 22:31:43.521000+00:00,0.6683349609375,2021-12-20 22:31:43.521000+00:00,0.640869140625,2021-12-20 22:31:43.521000+00:00,0.0701904296875,2021-12-20 22:31:43.521000+00:00,0.30517578125,2021-12-20 22:31:43.521000+00:00,0.6622314453125,2021-12-20 22:31:43.521000+00:00,0.1068115234375,2021-12-20 22:31:43.521000+00:00,0.1251220703125,2021-12-20 22:31:43.521000+00:00,0.1251220703125,2021-12-20 22:31:43.521000+00:00,0.1800537109375,2021-12-20 22:31:43.521000+00:00,0.1129150390625,2021-12-20 22:31:43.521000+00:00,-0.3387451171875,2021-12-20 22:31:43.521000+00:00,0.164794921875,2021-12-20 22:31:43.521000+00:00,0.067138671875,2021-12-20 22:31:43.521000+00:00,1.0833740234375,2021-12-20 22:31:43.521000+00:00,0.128173828125,2021-12-20 22:31:43.521000+00:00,0.4058837890625,2021-12-20 22:31:43.521000+00:00,0.0274658203125,2021-12-20 22:31:43.521000+00:00,0.40283203125,2021-12-20 22:31:43.521000+00:00,-31.965028762817383,2021-12-20 22:31:43.521000+00:00
97,24.757438301859374,2021-12-20 22:31:43.587000+00:00,229.99267578125,2021-12-20 22:31:43.587000+00:00,26.359401011522827,2021-12-20 22:31:43.587000+00:00,173.42529296875,2021-12-20 22:31:43.587000+00:00,25.3431372854718,2021-12-20 22:31:43.587000+00:00,24.297764433193088,2021-12-20 22:31:43.587000+00:00,10.955810546875,2021-12-20 22:31:43.587000+00:00,0.3936767578125,2021-12-20 22:31:43.587000+00:00,0.2349853515625,2021-12-20 22:31:43.587000+00:00,-0.0152587890625,2021-12-20 22:31:43.587000+00:00,0.048828125,2021-12-20 22:31:43.587000+00:00,1.4739990234375,2021-12-20 22:31:43.587000+00:00,1.104736328125,2021-12-20 22:31:43.587000+00:00,0.164794921875,2021-12-20 22:31:43.587000+00:00,-0.4913330078125,2021-12-20 22:31:43.587000+00:00,0.3387451171875,2021-12-20 22:31:43.587000+00:00,0.531005859375,2021-12-20 22:31:43.587000+00:00,0.0152587890625,2021-12-20 22:31:43.587000+00:00,0.408935546875,2021-12-20 22:31:43.587000+00:00,0.665283203125,2021-12-20 22:31:43.587000+00:00,0.0335693359375,2021-12-20 22:31:43.587000+00:00,0.1708984375,2021-12-20 22:31:43.587000+00:00,0.5096435546875,2021-12-20 22:31:43.587000+00:00,0.067138671875,2021-12-20 22:31:43.587000+00:00,0.1617431640625,2021-12-20 22:31:43.587000+00:00,-0.09765625,2021-12-20 22:31:43.587000+00:00,0.1190185546875,2021-12-20 22:31:43.587000+00:00,0.15869140625,2021-12-20 22:31:43.587000+00:00,-0.1129150390625,2021-12-20 22:31:43.587000+00:00,0.079345703125,2021-12-20 22:31:43.587000+00:00,0.1312255859375,2021-12-20 22:31:43.587000+00:00,1.01318359375,2021-12-20 22:31:43.587000+00:00,0.1922607421875,2021-12-20 22:31:43.587000+00:00,0.665283203125,2021-12-20 22:31:43.587000+00:00,0.09765625,2021-12-20 22:31:43.587000+00:00,0.09765625,2021-12-20 22:31:43.587000+00:00,-31.965028762817383,2021-12-20 22:31:43.588000+00:00
98,24.74362276709271,2021-12-20 22:31:43.654000+00:00,230.0048828125,2021-12-20 22:31:43.654000+00:00,26.45925904779236,2021-12-20 22:31:43.654000+00:00,173.32763671875,2021-12-20 22:31:43.654000+00:00,25.359515169202883,2021-12-20 22:31:43.654000+00:00,24.294726832938903,2021-12-20 22:31:43.654000+00:00,12.274169921875,2021-12-20 22:31:43.654000+00:00,0.3631591796875,2021-12-20 22:31:43.654000+00:00,0.311279296875,2021-12-20 22:31:43.654000+00:00,0.23193359375,2021-12-20 22:31:43.654000+00:00,0.0885009765625,2021-12-20 22:31:43.654000+00:00,1.67236328125,2021-12-20 22:31:43.654000+00:00,1.3092041015625,2021-12-20 22:31:43.654000+00:00,0.0823974609375,2021-12-20 22:31:43.654000+00:00,0.006103515625,2021-12-20 22:31:43.654000+00:00,0.341796875,2021-12-20 22:31:43.654000+00:00,0.6011962890625,2021-12-20 22:31:43.654000+00:00,-0.079345703125,2021-12-20 22:31:43.654000+00:00,0.6072998046875,2021-12-20 22:31:43.654000+00:00,0.6011962890625,2021-12-20 22:31:43.654000+00:00,0.1190185546875,2021-12-20 22:31:43.654000+00:00,0.0640869140625,2021-12-20 22:31:43.654000+00:00,0.4180908203125,2021-12-20 22:31:43.654000+00:00,0.079345703125,2021-12-20 22:31:43.654000+00:00,0.1739501953125,2021-12-20 22:31:43.654000+00:00,0.1434326171875,2021-12-20 22:31:43.654000+00:00,0.091552734375,2021-12-20 22:31:43.654000+00:00,0.2532958984375,2021-12-20 22:31:43.654000+00:00,-0.0213623046875,2021-12-20 22:31:43.654000+00:00,0.10986328125,2021-12-20 22:31:43.654000+00:00,0.1922607421875,2021-12-20 22:31:43.654000+00:00,0.9918212890625,2021-12-20 22:31:43.654000+00:00,0.146484375,2021-12-20 22:31:43.654000+00:00,0.4974365234375,2021-12-20 22:31:43.654000+00:00,0.09765625,2021-12-20 22:31:43.654000+00:00,0.128173828125,2021-12-20 22:31:43.654000+00:00,-31.965028762817383,2021-12-20 22:31:43.655000+00:00
99,24.66379967732977,2021-12-20 22:31:43.721000+00:00,229.96826171875,2021-12-20 22:31:43.721000+00:00,26.206493393485108,2021-12-20 22:31:43.721000+00:00,173.22998046875,2021-12-20 22:31:43.721000+00:00,25.12694922022156,2021-12-20 22:31:43.721000+00:00,24.30080203344727,2021-12-20 22:31:43.721000+00:00,11.4501953125,2021-12-20 22:31:43.721000+00:00,0.37841796875,2021-12-20 22:31:43.721000+00:00,0.3204345703125,2021-12-20 22:31:43.721000+00:00,0.0030517578125,2021-12-20 22:31:43.721000+00:00,-0.054931640625,2021-12-20 22:31:43.721000+00:00,1.507568359375,2021-12-20 22:31:43.721000+00:00,1.123046875,2021-12-20 22:31:43.721000+00:00,-0.0640869140625,2021-12-20 22:31:43.721000+00:00,-0.0732421875,2021-12-20 22:31:43.721000+00:00,0.3448486328125,2021-12-20 22:31:43.721000+00:00,0.6317138671875,2021-12-20 22:31:43.721000+00:00,0.0213623046875,2021-12-20 22:31:43.721000+00:00,0.482177734375,2021-12-20 22:31:43.721000+00:00,0.616455078125,2021-12-20 22:31:43.721000+00:00,-0.0457763671875,2021-12-20 22:31:43.721000+00:00,0.1007080078125,2021-12-20 22:31:43.721000+00:00,0.6072998046875,2021-12-20 22:31:43.721000+00:00,0.1495361328125,2021-12-20 22:31:43.721000+00:00,0.189208984375,2021-12-20 22:31:43.721000+00:00,0.0579833984375,2021-12-20 22:31:43.721000+00:00,0.1678466796875,2021-12-20 22:31:43.721000+00:00,0.3448486328125,2021-12-20 22:31:43.721000+00:00,-0.0030517578125,2021-12-20 22:31:43.721000+00:00,0.1953125,2021-12-20 22:31:43.721000+00:00,0.1434326171875,2021-12-20 22:31:43.721000+00:00,0.9796142578125,2021-12-20 22:31:43.721000+00:00,0.1861572265625,2021-12-20 22:31:43.721000+00:00,0.42724609375,2021-12-20 22:31:43.721000+00:00,-0.0457763671875,2021-12-20 22:31:43.721000+00:00,-0.09765625,2021-12-20 22:31:43.721000+00:00,-31.965028762817383,2021-12-20 22:31:43.721000+00:00
100,24.81423550034454,2021-12-20 22:31:43.787000+00:00,229.96826171875,2021-12-20 22:31:43.787000+00:00,26.499826375026853,2021-12-20 22:31:43.787000+00:00,173.13232421875,2021-12-20 22:31:43.787000+00:00,25.40864882039612,2021-12-20 22:31:43.787000+00:00,24.370666839293428,2021-12-20 22:31:43.787000+00:00,12.164306640625,2021-12-20 22:31:43.787000+00:00,0.396728515625,2021-12-20 22:31:43.787000+00:00,0.4180908203125,2021-12-20 22:31:43.787000+00:00,0.10986328125,2021-12-20 22:31:43.787000+00:00,-0.0457763671875,2021-12-20 22:31:43.787000+00:00,1.45263671875,2021-12-20 22:31:43.787000+00:00,1.3031005859375,2021-12-20 22:31:43.787000+00:00,-0.0946044921875,2021-12-20 22:31:43.787000+00:00,0.1007080078125,2021-12-20 22:31:43.787000+00:00,0.2349853515625,2021-12-20 22:31:43.787000+00:00,0.543212890625,2021-12-20 22:31:43.787000+00:00,0.3173828125,2021-12-20 22:31:43.787000+00:00,0.5706787109375,2021-12-20 22:31:43.787000+00:00,0.62255859375,2021-12-20 22:31:43.787000+00:00,0.23193359375,2021-12-20 22:31:43.787000+00:00,0.164794921875,2021-12-20 22:31:43.787000+00:00,0.579833984375,2021-12-20 22:31:43.787000+00:00,0.0274658203125,2021-12-20 22:31:43.787000+00:00,0.0579833984375,2021-12-20 22:31:43.787000+00:00,0.042724609375,2021-12-20 22:31:43.787000+00:00,0.0701904296875,2021-12-20 22:31:43.787000+00:00,0.372314453125,2021-12-20 22:31:43.787000+00:00,-0.1953125,2021-12-20 22:31:43.787000+00:00,0.152587890625,2021-12-20 22:31:43.787000+00:00,0.2593994140625,2021-12-20 22:31:43.787000+00:00,1.0040283203125,2021-12-20 22:31:43.787000+00:00,0.1617431640625,2021-12-20 22:31:43.787000+00:00,0.4608154296875,2021-12-20 22:31:43.787000+00:00,-0.0152587890625,2021-12-20 22:31:43.787000+00:00,0.0701904296875,2021-12-20 22:31:43.787000+00:00,-31.965028762817383,2021-12-20 22:31:43.788000+00:00
101,24.826515975692686,2021-12-20 22:31:43.854000+00:00,229.98046875,2021-12-20 22:31:43.854000+00:00,26.468620738692625,2021-12-20 22:31:43.854000+00:00,173.03466796875,2021-12-20 22:31:43.854000+00:00,25.352964015710448,2021-12-20 22:31:43.854000+00:00,24.370666839293428,2021-12-20 22:31:43.854000+00:00,11.199951171875,2021-12-20 22:31:43.854000+00:00,0.360107421875,2021-12-20 22:31:43.854000+00:00,0.40283203125,2021-12-20 22:31:43.854000+00:00,0.09765625,2021-12-20 22:31:43.854000+00:00,-0.1190185546875,2021-12-20 22:31:43.854000+00:00,1.690673828125,2021-12-20 22:31:43.854000+00:00,1.3397216796875,2021-12-20 22:31:43.854000+00:00,0.3326416015625,2021-12-20 22:31:43.854000+00:00,-0.3509521484375,2021-12-20 22:31:43.854000+00:00,0.4608154296875,2021-12-20 22:31:43.854000+00:00,0.604248046875,2021-12-20 22:31:43.854000+00:00,0.0518798828125,2021-12-20 22:31:43.854000+00:00,0.5584716796875,2021-12-20 22:31:43.854000+00:00,0.5767822265625,2021-12-20 22:31:43.854000+00:00,0.079345703125,2021-12-20 22:31:43.854000+00:00,0.1129150390625,2021-12-20 22:31:43.854000+00:00,0.3936767578125,2021-12-20 22:31:43.854000+00:00,0.048828125,2021-12-20 22:31:43.854000+00:00,0.1495361328125,2021-12-20 22:31:43.854000+00:00,0.018310546875,2021-12-20 22:31:43.854000+00:00,0.2166748046875,2021-12-20 22:31:43.854000+00:00,0.1953125,2021-12-20 22:31:43.854000+00:00,-0.1190185546875,2021-12-20 22:31:43.854000+00:00,0.1800537109375,2021-12-20 22:31:43.854000+00:00,0.13427734375,2021-12-20 22:31:43.854000+00:00,1.0467529296875,2021-12-20 22:31:43.854000+00:00,0.1373291015625,2021-12-20 22:31:43.854000+00:00,0.3173828125,2021-12-20 22:31:43.854000+00:00,0.054931640625,2021-12-20 22:31:43.854000+00:00,0.09765625,2021-12-20 22:31:43.854000+00:00,-31.965028762817383,2021-12-20 22:31:43.855000+00:00
